X,Y,hash,number,street,unit,city,district,region,postcode,id
-78.235586,41.5131356,05142a2b060ad973,,,,,,,,"5915"
-78.2316898,41.5131474,e4861116b73f3d7b,"306",E  5TH STREET EXT,,,,,,"5985"
-78.2437256,41.5130957,39a71ff86250239d,"333",W  6TH ST,,,,,,"2985"
-78.2439179,41.5130929,3ff158800d6bc0c4,"516",N  VINE ST,,,,,,"2935"
-78.2383836,41.5131128,b2ebf10ee6bad3a9,,,,,,,,
-78.2435986,41.5130894,520588f15e233b81,"329",W  6TH ST,,,,,,"3915"
-78.2375196,41.5131139,ce323920d3c5a35c,"510",N  BROAD ST,,,,,,"9985"
-78.2398293,41.5130977,6664102efc576920,"514",N  MAPLE ST,,,,,,"3955"
-78.2381901,41.5130731,333ead1bb4303ea3,"509",N  BROAD ST,,,,,,"8904"
-78.2331039,41.5130938,3a719beef9459281,"212",E  5TH ST,,,,,,"1994"
-78.2394821,41.5130653,366ad9d0bd5a536b,"26",W  GARDEN ST,,,,,,"4943"
-78.2443162,41.5130397,12f6f413f1034e77,"401",W  6TH ST,,,,,,"1923"
-78.2332992,41.513086,1e58efe448c021f6,"210",E  5TH ST,,,,,,"1933"
-78.244534,41.5130355,a35f19f6a7082f01,"407",W  6TH ST,,,,,,"0963"
-78.2406213,41.5130511,4350d6073cdfe2de,"100",W  GARDEN ST,,,,,,"1933"
-78.2298757,41.5130822,0505c038f4de8557,"352",E  5TH STREET EXT,,,,,,"0973"
-78.244689,41.5130161,5b1b92b14e8e3167,"409",W  6TH ST,,,,,,"0923"
-78.2334926,41.5130636,3a451848f4fbee0d,"206",E  5TH ST,,,,,,"0983"
-78.2402454,41.5130343,2d5a7a26ee08f026,"513",N  MAPLE ST,,,,,,"2932"
-78.2418448,41.5130258,bece987a79de46f6,"516",POPLAR ST,,,,,,"7992"
-78.2448892,41.513009,4bdd58953f32ca4c,"415",W  6TH ST,,,,,,"9962"
-78.2450529,41.5129969,ddc25f3191d6d542,"419",W  6TH ST,,,,,,"9922"
-78.2326448,41.5130493,34754b88d11b2519,"231",E  ALLEGANY AVE,,,,,,"3912"
-78.2452191,41.5129922,6b3a31f13fd4dab0,"423",W  6TH ST,,,,,,"8972"
-78.2422734,41.5130018,3c8ba5fd8fc596df,"513",POPLAR ST,,,,,,"6982"
-78.2407943,41.5129871,5bfebb976bf733db,,,,,,,,
-78.2339613,41.5130152,1ff0438a7d85276a,"138",E  5TH ST,,,,,,"9951"
-78.2457303,41.5129594,56bc6e07b0017ff9,"435",W  6TH ST,,,,,,"7931"
-78.2414541,41.5129619,3efb6675511f5eae,,,,,,,,
-78.2344828,41.5129883,4b48a03146f3499d,"128",E  5TH ST,,,,,,"8910"
-78.2345919,41.5129874,85ce7c5a1968bc68,,E  5TH ST,,,,,,"7980"
-78.2454602,41.5129397,53d4a59abd646fd3,"427",W  6TH ST,,,,,,"8900"
-78.2416827,41.5129475,b8e0e4415ea106ae,"514",POPLAR ST,,,,,,"8940"
-78.2443407,41.5129334,54b2763e78247702,,,,,,,,
-78.2389171,41.5129488,38ece8a19d2e63af,,,,,,,,"6809"
-78.2426373,41.5129305,3cb8a81bfc832da2,,,,,,,,
-78.2280449,41.5129862,ced5135f76a6e729,"54",OAK HILL LN,,,,,,"5879"
-78.2348237,41.5129575,cafa08b4ba0a918e,,E  5TH ST,,,,,,"7829"
-78.2278772,41.5129844,d6115c54193b4869,,,,,,,,
-78.238633,41.512933,cf86b5b50110d83a,"510",N  WOOD ST,,,,,,"6879"
-78.2350286,41.5129467,980cf2960dd6ca3b,"114",E  5TH ST,,,,,,"6868"
-78.2382079,41.5129318,9eb2726a8bcdc328,"505",N  BROAD ST,,,,,,"7898"
-78.2455354,41.5128955,0258610ca53007a7,,,,,,,,
-78.2305055,41.5129573,f52928de5263c092,"337",E  5TH STREET EXT,,,,,,"9808"
-78.2352304,41.5129335,e5a3a1d18f4157fc,"110",E  5TH ST,,,,,,"6818"
-78.2424889,41.5128883,2e79ccbd976376d6,,,,,,,,
-78.235534,41.5129169,764ba88dafb9befe,"102",E  5TH ST,,,,,,"5827"
-78.2296064,41.5129413,5a4e4ed862bc4106,"354",E  5TH STREET EXT,,,,,,"1857"
-78.2432018,41.512883,4c4f2c8eeab924dd,,,,,,,,
-78.2429912,41.5128759,1db9083325c99362,,,,,,,,
-78.2429914,41.5128759,328122ccba56a5f3,,,,,,,,
-78.2405304,41.5128802,a1032e9dcfa9c81b,,,,,,,,
-78.2438609,41.5128656,bff9c9f7eb73eb93,"514",N  VINE ST,,,,,,"2847"
-78.2436507,41.5128538,f7b32ff5cc50410f,,,,,,,,
-78.2435152,41.5128484,9e73a996dd6a6d11,,,,,,,,"3846"
-78.2410846,41.5128554,8562745889b81665,,,,,,,,
-78.2294067,41.5129042,078c38eb380d26a0,"356",E  5TH STREET EXT,,,,,,"2806"
-78.2411466,41.5128543,7b10cedb5d0e246b,"129",W  GARDEN ST,,,,,,"9886"
-78.229149,41.5128967,0ea06807e3c62342,,,,,,,,
-78.2407444,41.5128466,b3641d6200fd70db,,,,,,,,
-78.2302233,41.5128872,2463db77969eed9c,"347",E  5TH STREET EXT,,,,,,"9886"
-78.2453289,41.5128211,9d43ae45e0d5d634,,,,,,,,
-78.2408743,41.512827,6428a46b05e69845,,,,,,,,
-78.2446902,41.5128098,63fff5a1b1afea7a,,,,,,,,
-78.2450794,41.5128031,bb14cf3dd1d2eb59,,,,,,,,
-78.2313441,41.51285,3610f848a1e94eb4,,,,,,,,
-78.2375342,41.5128211,d9c8e9d41d4b4168,"504",N  BROAD ST,,,,,,"9874"
-78.2371372,41.5128226,e39ab49b4c5d52a9,,E  5TH ST,,,,,,"0884"
-78.2452187,41.51278,673bda15da2eab3c,,,,,,,,
-78.2444965,41.5127747,bce0374936791af8,,W  GARDEN ST,,,,,,"0874"
-78.2456542,41.5127677,0ea258b0e9e0e4ba,"520",WOODLAND AVE,,,,,,"7854"
-78.2448883,41.5127703,2b8ab5cd0f468808,,,,,,,,
-78.2300211,41.5128312,73542c4a8f16c1ad,"349",E  5TH STREET EXT,,,,,,"0834"
-78.2381684,41.5127926,45fb3a17a853db19,"501",N  BROAD ST,,,,,,"8803"
-78.2426102,41.5127735,8c3d09440a7adcf2,,,,,,,,"5883"
-78.2416089,41.512775,c9b7362c98939cbe,,,,,,,,
-78.2422931,41.5127705,a69578ff4859f101,"511",POPLAR ST,,,,,,"6873"
-78.2418255,41.5127632,9f434ededfc9efbe,"512",POPLAR ST,,,,,,"8803"
-78.2454148,41.5127408,619ff52d62885f6d,,,,,,,,"8823"
-78.2428281,41.5127446,328943be2231f12a,,,,,,,,
-78.2450726,41.5127318,6579f5235c58e114,,,,,,,,
-78.2389617,41.5127577,83d90edfd1d94126,"18",W  5TH ST,,,,,,"5882"
-78.2431076,41.512739,a5ce1ca53d384542,,,,,,,,
-78.2383659,41.5127473,f6421debe71a1961,"8",W  5TH ST,,,,,,"7852"
-78.2310843,41.5127735,62eab0346ff8f70e,"300",E  ALLEGANY AVE,,,,,,"7842"
-78.239516,41.5127369,50942b531da945fc,"40",W  5TH ST,,,,,,"4832"
-78.2385722,41.5127312,1cd202c90da81b53,"16",W  5TH ST,,,,,,"6891"
-78.2322103,41.5127554,f56b310435c139e9,"235",E  5TH ST,,,,,,"4831"
-78.243549,41.5127047,afa6010f11d9d668,,,,,,,,
-78.2432969,41.5127013,4cafa5106a1cc94b,,,,,,,,
-78.2320702,41.5127486,0f3b7a233cef57aa,"239",E  5TH ST,,,,,,"4871"
-78.2291043,41.5127601,f251c37cbe007021,"364",E  5TH STREET EXT,,,,,,"2881"
-78.2323901,41.512746,188591566e195dc7,"231",E  5TH ST,,,,,,"3881"
-78.2325725,41.5127299,377cff6521bce156,"223",E  5TH ST,,,,,,"3830"
-78.2327274,41.5127217,995ff9acb6cbf748,"219",E  5TH ST,,,,,,"2890"
-78.243864,41.5126739,16ac96a883109eaf,"510",N  VINE ST,,,,,,"2840"
-78.2329167,41.5127049,a7e4178ee9552081,"215",E  5TH ST,,,,,,"2749"
-78.2402457,41.5126708,9345cff0dd9e6b18,"100",W  5TH ST,,,,,,"2739"
-78.2334725,41.5126927,760d30b8717ac0d0,,E  5TH ST,,,,,,"0799"
-78.2331332,41.5126896,c79934b4572caff8,"211",E  5TH ST,,,,,,"1789"
-78.2443009,41.5126399,b7e59b62ec902459,"513",N  VINE ST,,,,,,"1729"
-78.2447659,41.5126278,cc64561be1e50c30,,,,,,,,
-78.2318489,41.5126771,04914e1aef5ed81a,"247",E  ALLEGANY AVE,,,,,,"5738"
-78.2417932,41.5126332,8a7ad6f9454e1527,,,,,,,,
-78.2445057,41.5126148,0d7b44817b48c3d9,,,,,,,,
-78.2405527,41.5126242,76b8fcad4165c020,"110",W  5TH ST,,,,,,"1758"
-78.241447,41.5126169,5ecaeed80027e35e,"130",W  5TH ST,,,,,,"9707"
-78.2407332,41.5126184,6fc028606eadcaa6,"114",W  5TH ST,,,,,,"1707"
-78.2409234,41.512614,4cbbb9df704eed87,"118",W  5TH ST,,,,,,"0757"
-78.2445792,41.5125964,70291f7337291265,,,,,,,,
-78.2445794,41.5125964,0fef3db053906cd8,,,,,,,,
-78.2456703,41.5125895,a0737d542af851d5,,,,,,,,
-78.2446741,41.5125868,a1e15c53fb2cc1a8,,,,,,,,
-78.2338888,41.5126319,07051be80f5efd23,"135",E  5TH ST,,,,,,"9777"
-78.2340656,41.5126276,f15dd7e10c50ae29,"133",E  5TH ST,,,,,,"9727"
-78.234201,41.5126242,69d20910ebffd694,"129",E  5TH ST,,,,,,"8797"
-78.2411298,41.5125903,74474acf16d2595b,"124",W  5TH ST,,,,,,"9796"
-78.2451864,41.512572,a5590985008f94aa,,,,,,,,
-78.2344535,41.512614,cba6b38be8dc3d6d,"125",E  5TH ST,,,,,,"8726"
-78.230432,41.5126303,52764fd3b24181e2,,,,,,,,
-78.2458026,41.5125642,6310df06e13d1979,"510",WOODLAND AVE,,,,,,"7716"
-78.2324929,41.5126207,e217ae067c345515,,,,,,,,
-78.2416186,41.5125812,bf1d5a02335c27bd,,W  5TH ST,,,,,,"8766"
-78.1407806,41.3426814,0927b638f5d45be6,,,,,,,,
-78.1377651,41.3426815,48b1784c84dc7025,,,,,,,,
-78.1409099,41.3426571,ab94c9cbd3c35767,,,,,,,,
-78.1409105,41.342657,9714afb9edd057e1,,,,,,,,
-78.1408446,41.3425631,07ec706888b3ed48,"79",WATER ST,,,,,,"1677"
-78.1403975,41.3424772,64302d1493398a71,,,,,,,,
-78.1403975,41.3424772,64302d1493398a71,,,,,,,,
-78.1348741,41.3424776,5a109e5bc8112045,"111",VINE ST,,,,,,"8614"
-78.1400303,41.3424447,565f909369df3fc5,"41",WYE ST,,,,,,"4603"
-78.140879,41.3424003,7983a1021ad1eca8,,,,,,,,
-78.135083,41.3423994,643be0291f059158,,,,,,,,
-78.135083,41.3423994,643be0291f059158,,,,,,,,
-78.1408107,41.3422449,4c1c03fc31c738e8,"57",WATER ST,,,,,,"1586"
-78.1399099,41.3421604,4dbee6fa8fbb10e9,"65",CLINTON ST,,,,,,"4533"
-78.140332,41.3421342,7082860934671fd5,"50",WATER ST,,,,,,"3512"
-78.140036,41.3420244,03fcc930a316f119,,,,,,,,
-78.1406951,41.3420188,1ee4c540c9382dfe,"41",WATER ST,,,,,,"2418"
-78.1345161,41.341983,b22a08451db45aac,"62",VINE ST,,,,,,"9415"
-78.140805,41.3418982,a8c8c575e35c5aff,,,,,,,,
-78.140356,41.3418512,5a964f618a52f41d,"30",WATER ST,,,,,,"3411"
-78.1397506,41.3418377,3af143ff110aaaf2,"50",CLINTON ST,,,,,,"4471"
-78.1407109,41.3418229,003fb4e9063f3f54,"29",WATER ST,,,,,,"2410"
-78.1399484,41.3416849,9050da12ecf5e211,"36",CLINTON ST,,,,,,"4325"
-78.1395564,41.3416202,6c49094b4b86d74e,,,,,,,,
-78.1401737,41.3415353,8e6a993132512d70,"22",CLINTON ST,,,,,,"3360"
-78.1399114,41.3414454,427a3d0c3b6a4549,,,,,,,,
-78.139823,41.3414334,6e5e7bf1f526d75a,,,,,,,,
-78.1394564,41.3414108,443cfba8a2fa0363,,,,,,,,
-78.134513,41.3413717,516e776d79e2f1d6,,,,,,,,
-78.139732,41.3413509,6c1a0ab16a3e1bb0,,,,,,,,
-78.1349491,41.3413556,6e71e545fa398e4e,,,,,,,,
-78.1400801,41.3412321,7086d00de81e1e0a,"29",DRIFTWOOD AVE,,,,,,"3189"
-78.1349612,41.341183,a5c7e55920091c6b,,,,,,,,
-78.1349612,41.341183,a5c7e55920091c6b,,,,,,,,
-78.1348183,41.3411587,91ab16586d46d616,"64",4TH ST,,,,,,"8135"
-78.2185093,41.5039953,2bcccbe2ca859bd0,"15782",ROUTE 120,,,,,,
-78.2487766,41.5026786,df54559e3a2c21d0,"2669",WHITTIMORE RD,,,,,,
-78.2185211,41.5056307,d3bc70b6fa144a8b,"167",PINE TREE RD,,,,,,
-78.2185559,41.5104665,8185c9245f46ce36,"81",CLIMAX HOLLOW RD,,,,,,
-78.2185674,41.5120648,6009290c32ed8976,"300",SIZERVILLE RD,,,,,,
-78.2499896,41.5168174,94c2dedd34c9f8dd,"661",RICH VALLEY RD,,,,,,
-78.2272145,41.516914,7d900cb89633da51,"191",BRITTON RD,,,,,,
-78.218593,41.5156241,fdf8b6cda3019818,"800",HILLCREST DR,,,,,,
-78.2301436,41.5169018,6d543f1b6ad729aa,"748",PLANK ROAD HOLW,,,,,,
-78.4013422,41.4700869,1285b5dbce652b03,"4913",ROUTE 120,,,,,,
-78.4014408,41.4799474,c05bc248d2c9a3d0,"4874",BEECHWOOD RD,,,,,,
-78.3378456,41.5374713,298ef839d4e6baf7,"289",BOBBYS RUN RD,,,,,,
-78.3283568,41.469574,e88d6ef30d2cc10b,"648",MOORE HILL RD,,,,,,
-78.3283175,41.4651472,babbe61d56c0d165,"1125",MOORE HILL RD,,,,,,
-78.3284027,41.4747471,6c9e1a0ee8522975,"8986",ROUTE 120,,,,,,
-78.1400047,41.3411305,767a3eb4b430ab3f,"37",DRIFTWOOD AVE,,,,,,"4105"
-78.1358378,41.341091,8e567f8d7fc812ce,"114",IVY ST,,,,,,"5153"
-78.1337068,41.3410945,0873da202f1428b9,,,,,,,,
-78.1396936,41.3410605,7dd5e7acfeff72bf,,,,,,,,
-78.1399076,41.3410333,0690edd9c940d3d6,"45",DRIFTWOOD AVE,,,,,,"4132"
-78.1395399,41.3410182,dade06c2047c13b1,,,,,,,,
-78.1373683,41.3410233,fc38fe54ebe596dd,"7079",3RD ST,,,,,,"1131"
-78.1344523,41.3410233,ad19f39548508d14,"42",4TH ST,,,,,,"9130"
-78.1397524,41.3409575,b92b6492a7a61942,"55",DRIFTWOOD AVE,,,,,,"4079"
-78.1341095,41.3409155,848fea5324756070,"22",4TH ST,,,,,,"0027"
-78.1338006,41.3409133,9a01ec62c1b9c4fc,"8",4TH ST,,,,,,"1016"
-78.1368996,41.3407953,ee62e5357c3278e5,"7109",3RD ST,,,,,,"2062"
-78.1364876,41.3407436,08ad337401d23fd5,"7129",3RD ST,,,,,,"3071"
-78.1351404,41.3407373,083a354179e71699,"68",IVY ST,,,,,,"7040"
-78.1343758,41.3407285,f8750c076f58428b,,,,,,,,
-78.133545,41.3407015,3a34cff287223a5c,"116",CHESTNUT ST,,,,,,"1989"
-78.1392996,41.3406628,7679a010475b9275,,,,,,,,
-78.1380271,41.3405836,2b95880f5236a75e,,,,,,,,
-78.1342102,41.3405828,bbf0f57e202c1d61,"107",CHESTNUT ST,,,,,,"9994"
-78.1388391,41.340547,dc0ea55781d424d9,,,,,,,,
-78.1393199,41.3405376,eebdd814c9dbbbfd,"91",DRIFTWOOD AVE,,,,,,"5993"
-78.1355864,41.3405395,61f802a589f5bba8,,,,,,,,
-78.1345786,41.3404836,c919d8a884f2c118,,,,,,,,"8991"
-78.1379465,41.3404695,414d64c9d9178834,,,,,,,,"9971"
-78.1343747,41.3404373,dde558ace07f8476,"22",IVY ST,,,,,,"9859"
-78.1386698,41.3404074,a42eff1ee50ff273,,,,,,,,
-78.1384857,41.3402876,57864de1e36e321b,,,,,,,,
-78.1389476,41.3402795,e8dc874c72b31d3c,"119",DRIFTWOOD AVE,,,,,,"6894"
-78.1356318,41.3402803,f76a1ba0fef354f6,"7185",3RD ST,,,,,,"6804"
-78.133218,41.3402701,c10b20d3e9ade014,"90",CHURCH ST,,,,,,"2873"
-78.1352021,41.3402491,2730806f0b7ac068,"7207",3RD ST,,,,,,"7822"
-78.1387341,41.3402073,f3cedb4261f94814,"131",DRIFTWOOD AVE,,,,,,"7851"
-78.1330614,41.3401892,e6225810de22a5a6,,,,,,,,
-78.1345363,41.3401641,885b1d58d4dfe93a,,,,,,,,
-78.1382928,41.3401234,d406e812334fd4ee,,,,,,,,
-78.1342911,41.3401328,72fb0c28ecba103e,"79",CHESTNUT ST,,,,,,"9778"
-78.1385869,41.3400917,cf4242e724649d7f,"143",DRIFTWOOD AVE,,,,,,"7797"
-78.138191,41.3400493,20c53399581a35e3,,,,,,,,
-78.134895,41.340048,5b12ed1ba13c986c,"7227",3RD ST,,,,,,"8705"
-78.1383989,41.3400028,bb16368ff44b4d10,"155",DRIFTWOOD AVE,,,,,,"8744"
-78.1343823,41.3399931,abab8dd41680567e,"67",CHESTNUT ST,,,,,,"9743"
-78.1357889,41.3399767,765ae71104ebc5c2,"7186",3RD ST,,,,,,"5763"
-78.1337346,41.3399379,f0beccd9b20cfa46,,,,,,,,
-78.138191,41.3399071,efba8551c8efe623,"167",DRIFTWOOD AVE,,,,,,"9700"
-78.1347159,41.3398779,53362785f687a56a,"7241",3RD ST,,,,,,"8659"
-78.1344633,41.3398741,0e7e031094417043,"55",CHESTNUT ST,,,,,,"9629"
-78.1380374,41.3398254,82d5ca434a030174,"177",DRIFTWOOD AVE,,,,,,"9647"
-78.1378882,41.3397512,af1c34082c126158,"185",DRIFTWOOD AVE,,,,,,"9685"
-78.1340803,41.3397624,b53d5c1e2b3f7134,,,,,,,,
-78.1341537,41.3396915,9718ac359ff3e0d9,"52",CHESTNUT ST,,,,,,"0612"
-78.1351341,41.3396724,c82498441d229c4d,"7224",3RD ST,,,,,,"7641"
-78.1347295,41.3396269,416b95161ce59050,"35",CHESTNUT ST,,,,,,"8650"
-78.13587,41.3396188,023c95d053c87e01,,,,,,,,
-78.1335348,41.3395783,72c73f6139abd69f,"7305",3RD ST,,,,,,"1588"
-78.134739,41.3395522,bfce7bfc6b67ad64,,,,,,,,"8557"
-78.1374369,41.3394724,f7a96d42e2111ff9,"217",DRIFTWOOD AVE,,,,,,"1514"
-78.1331043,41.3394593,f740914c3f3943d9,"7329",3RD ST,,,,,,"3503"
-78.1371579,41.3394418,56c79bf6301ee2dd,"229",DRIFTWOOD AVE,,,,,,"1583"
-78.1347189,41.3393956,679bf645e46e585f,,,,,,,,
-78.1370488,41.3393008,8c3f3de4eff31b42,"241",DRIFTWOOD AVE,,,,,,"2418"
-78.1362133,41.339181,90624fefb621c669,,,,,,,,
-78.1366989,41.3391472,c322f69dda8b4305,"261",DRIFTWOOD AVE,,,,,,"3412"
-78.1363374,41.3391092,e34f979747044513,"277",DRIFTWOOD AVE,,,,,,"4411"
-78.1360918,41.3389679,f5e6ea63e5d0007c,"293",DRIFTWOOD AVE,,,,,,"4376"
-78.1364704,41.338791,031df30639a620ee,,,,,,,,
-78.135504,41.3387913,ee83b006c50f43e0,"323",DRIFTWOOD AVE,,,,,,"6249"
-78.1356963,41.3386943,9d47757c5f8637d1,"321",DRIFTWOOD AVE,,,,,,"5286"
-78.1352144,41.3386685,9c513d842a198a78,"345",DRIFTWOOD AVE,,,,,,"7215"
-78.1348522,41.3386527,a2785ef1acbe4d8e,,,,,,,,
-78.1346398,41.3385064,0387815c02b40a2b,,DRIFTWOOD AVE,,,,,,"8179"
-78.1352774,41.3384813,52d30c8822259e3e,"347",DRIFTWOOD AVE,,,,,,"7108"
-78.1343458,41.3382025,dccbf75eece7c6fb,"433",DRIFTWOOD AVE,,,,,,"9058"
-78.1337356,41.3378711,c53d3844401ebe3d,,,,,,,,
-78.1327566,41.3378724,06c00a74a31d090e,,,,,,,,
-78.1360323,41.3377257,d9de5d7d9655f2dc,"8145",BRIDGE ST,,,,,,"4990"
-78.1329959,41.3377353,159c1e598c062e96,"420",DRIFTWOOD AVE,,,,,,"3921"
-78.13408,41.3376491,65022c08355d65c3,"416",DRIFTWOOD AVE,,,,,,"0828"
-78.1352865,41.3372984,9d410abf397ca1d7,"8140",BRIDGE ST,,,,,,"6795"
-78.1353751,41.3371344,fe59ed7667e9db99,,,,,,,,
-78.1352327,41.3367422,4b2f9dab0bc8f23c,"8106",BRIDGE ST,,,,,,"7515"
-78.135961,41.3366974,84609a43619c6bc5,,,,,,,,"5513"
-78.1371732,41.3364305,9885379a83a5ec51,,,,,,,,
-78.1373444,41.3362136,80d8ee6fc114d3f9,,,,,,,,"1336"
-78.1381921,41.3354473,70e34f4f5526b8e6,"7947",BRIDGE ST,,,,,,"8098"
-78.1422315,41.3353781,6f0235817707f484,"161",CHARLES ST,,,,,,"7086"
-78.1422538,41.3352416,d24dcd13721e1cd0,,,,,,,,
-78.1384993,41.3351758,4718dd0de57421c6,,,,,,,,"8918"
-78.1406425,41.3342717,3a622bddf88730f1,"48",CHARLES ST,,,,,,"2625"
-78.1418208,41.3331793,29366760f846eb52,"7705",BRIDGE ST,,,,,,"8296"
-78.1425598,41.3328163,fe5242b13c4977de,"7661",BRIDGE ST,,,,,,"6192"
-78.1406209,41.3327789,92e53eedab2fb2c8,"7730",BRIDGE ST,,,,,,"2121"
-78.141676,41.3321139,f41851ea7bf6d7ed,"7656",BRIDGE ST,,,,,,"9837"
-78.1381344,41.34061,d18ac6b87b554b90,"175",2ND ST,,,,,,"9926"
-78.1376663,41.3403321,e26d6eb98e0d1ff4,"207",2ND ST,,,,,,"0846"
-78.1370363,41.3400779,b6417803542b9f4c,"247",2ND ST,,,,,,"2726"
-78.1363978,41.3399055,6f2518ac5d8ee7a7,"281",2ND ST,,,,,,"3790"
-78.1360202,41.3397204,d46041c2d7edec21,"305",2ND ST,,,,,,"4693"
-78.1354959,41.3395327,fff55f0ffd635066,"335",2ND ST,,,,,,"6546"
-78.1400541,41.3423463,05e88f82f48c4cb3,"29",WYE ST,,,,,,"3599"
-78.1364651,41.3395703,8c300ab0a4b54fb5,"278",2ND ST,,,,,,"3578"
-78.1343193,41.3392589,2eece349228cf113,"397",2ND ST,,,,,,"9466"
-78.1338118,41.3392519,46381eaa875202e3,"7298",3RD ST,,,,,,"1406"
-78.1334041,41.3391087,268b10a0a1a9dc2d,"7322",3RD ST,,,,,,"2411"
-78.1332579,41.338938,4a0cbd4457264788,"445",2ND ST,,,,,,"2354"
-78.2371656,41.5119968,ee72bd25a27f030b,,,,,,,,"0574"
-78.2409995,41.5119789,634e4bd66e968dea,"121",W  GREENWOOD ST,,,,,,"0524"
-78.2412179,41.5119762,7a5ae13e90030b90,,,,,,,,
-78.2422997,41.5119711,6319a812b8e0c1d2,,,,,,,,"6574"
-78.241429,41.5119741,a2b63d6d75c7f6c3,,,,,,,,
-78.2334322,41.512008,bf6d8ff0ef75ea8b,"204",E  4TH ST,,,,,,"1504"
-78.2349055,41.5119855,0ec855a2d101b322,"110",E  4TH ST,,,,,,"6593"
-78.2237405,41.5120286,d19f917e4cd03d2b,,,,,,,,
-78.2456541,41.5119277,8b2b391ab2df5399,,,,,,,,
-78.2459083,41.5119219,615b6fe2fb912230,"420",WOODLAND AVE,,,,,,"6583"
-78.2380897,41.5119546,6888255e803e3b52,"415",N  BROAD ST,,,,,,"8523"
-78.2240377,41.5120127,64f56e9064d94d47,,,,,,,,
-78.2339945,41.5119597,1296ebf1f7595007,"136",E  4TH ST,,,,,,"9542"
-78.2421569,41.5119164,4db17d656e8f2420,,,,,,,,
-78.2417295,41.5119167,1b17ab6bd11362d5,"450",POPLAR ST,,,,,,"8522"
-78.235449,41.5119402,2d681def3824039d,"100",E  4TH ST,,,,,,"5542"
-78.2392934,41.5119193,0fb4199c85eae47d,,,,,,,,
-78.2416223,41.5119069,7ebe3d733ba2d12e,,,,,,,,
-78.2464807,41.5118798,47b4aa81b24c9251,"423",WOODLAND AVE,,,,,,"5521"
-78.1330303,41.3387969,33a04c7c9cb53881,"463",2ND ST,,,,,,"3219"
-78.1328396,41.3386451,06bbdd5683d2c4b0,"485",2ND ST,,,,,,"3274"
-78.132439,41.3385029,82b6676a57cb3c7e,"509",2ND ST,,,,,,"4188"
-78.1324922,41.3389236,6841405f61deb35f,"7372",3RD ST,,,,,,"4364"
-78.132129,41.3383929,9612b74b489fe2d4,"531",2ND ST,,,,,,"5164"
-78.1377574,41.3335519,00e71f2f88f422e0,"996",KARTHAUS MOUNTAIN RD,,,,,,"0319"
-78.1370257,41.3340392,c7dd0e4bc71d2b61,"944",KARTHAUS MOUNTAIN RD,,,,,,"2573"
-78.2483607,41.5157819,4730eafd37916ad5,"570",W  ALLEGANY AVE,,,,,,"0924"
-78.2481343,41.5157266,94658e7654def411,,,,,,,,
-78.2481823,41.5155861,d5f3e94510116dd5,"548",W  ALLEGANY AVE,,,,,,"0867"
-78.2480939,41.5155211,4781342ca109db9b,"540",W  ALLEGANY AVE,,,,,,"0894"
-78.2474298,41.5154253,a2f8060798cc1048,,,,,,,,
-78.2478255,41.5154037,eb996169cb30e281,"524",W  ALLEGANY AVE,,,,,,"1860"
-78.2477556,41.5153708,14e17857c8afff62,"520",W  ALLEGANY AVE,,,,,,"1789"
-78.24758,41.5152909,10b4901bead10884,"516",W  ALLEGANY AVE,,,,,,"2736"
-78.2492007,41.5151216,c1c3b5778f0b2122,"603",WOODLAND AVE,,,,,,"7780"
-78.2473335,41.5150899,6f3ffe52352d2529,"508",W  ALLEGANY AVE,,,,,,"3608"
-78.2472604,41.5150455,9219258cb194678e,,,,,,,,
-78.2469518,41.5150435,adeac438a9f6347a,,,,,,,,
-78.2466752,41.5150072,dc2b8508f865656c,,,,,,,,
-78.2469413,41.5148771,511129a73bf387aa,"504",W  ALLEGANY AVE,,,,,,"4601"
-78.2468122,41.5148179,3e293591a0ab27ef,"424",W  ALLEGANY AVE,,,,,,"4548"
-78.2463333,41.5148111,74b14f23ac2ea28e,,,,,,,,
-78.246669,41.5147869,ee136072b856effa,"422",W  ALLEGANY AVE,,,,,,"4587"
-78.2464712,41.5147605,4970b0795a7b286f,,,,,,,,
-78.2443821,41.5147418,928cdb3e2d53b306,"268",W  7TH ST,,,,,,"1505"
-78.2474684,41.5147002,71d081c3b1c3252d,"425",W  ALLEGANY AVE,,,,,,"2564"
-78.246395,41.5146763,1bcd9fc0cdfb2604,"412",W  ALLEGANY AVE,,,,,,"5553"
-78.2472976,41.5146545,c96e7938b7ec1e76,"423",W  ALLEGANY AVE,,,,,,"3503"
-78.2440089,41.5146657,d02817d689d1f56b,"258",W  7TH ST,,,,,,"2513"
-78.2437671,41.5146367,485d54c955aea63a,"250",W  7TH ST,,,,,,"2571"
-78.2462384,41.5146257,9229d7755651dd03,"410",W  ALLEGANY AVE,,,,,,"5591"
-78.2433574,41.5146257,669423fc7e8887ab,,,,,,,,
-78.2460179,41.5145926,0c9324a2dbeabd29,"406",W  ALLEGANY AVE,,,,,,"6550"
-78.2434936,41.5145973,5159efb532af463d,"244",W  7TH ST,,,,,,"3550"
-78.2458455,41.5145365,702dfcd3e4d3ae94,,W  ALLEGANY AVE,,,,,,"7408"
-78.2432508,41.5145285,76a802bb01054961,"240",W  7TH ST,,,,,,"4417"
-78.2451123,41.5144992,f74131f0a150122a,,,,,,,,
-78.2475564,41.5144884,a1170874f89d9cd1,,,,,,,,
